,Date,First Name,Last Name,Street Address,State,Postal Code,Email,Status,Notes,Recruit_id,Trainer_id
7804,02/12/2020,John,Mauldin,314 Mesa Street Wheatland ,CA ,95692,John.Mauldin@gmail.com,Yellow Light,N/A,b5d5ffcde1fd32a8174f23ecd570a290ea64149d,827bfc458708f0b442009c9c9836f7e4b65557fb
7805,03/05/2020,William,Jacob,12546 West Montebello Avenue Litchfield Park ,AZ ,85340,William.Jacob@gmail.com,Red Light,N/A,0ee185ace09ebee39332e88c39c26bb8b2fdd857,64e095fe763fc62418378753f9402623bea9e227
7806,07/25/2022,Adam,Mayes,350 Woodbine Road Shelburne ,VT ,05482,Adam.Mayes@gmail.com,Yellow Light,N/A,d666619a9508923c5e9fa5ad99d4582a57acd2c4,17ba0791499db908433b80f37c5fbc89b870084b
7807,04/16/2020,Marshall,Cantrell,5327 Pierce Street Arvada ,CO ,80002,Marshall.Cantrell@gmail.com,Green Light,N/A,68ae68d4e5d2b0327c1e322325cac900be59d609,fc074d501302eb2b93e2554793fcaf50b3bf7291
7808,01/03/2022,Ricardo,Mcnett,1931 West Deane Street Fayetteville ,AR ,72703,Ricardo.Mcnett@gmail.com,Red Light,N/A,e65f6d7fee474117c96d195da1f3d56a835fbae8,7b52009b64fd0a2a49e6d8a939753077792b0554
7809,09/05/2022,Mary,Tesh,2821 Tyson Place Louisville ,KY ,40218,Mary.Tesh@gmail.com,Red Light,N/A,3e4c968b427f1f964bb059ac15a60a09c7b6209b,ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4
7810,07/06/2020,George,Lauritsen,7841 North 59th Lane Glendale ,AZ ,85301,George.Lauritsen@gmail.com,Red Light,N/A,e76cfb44d471552a6328886a016554125e6f486c,827bfc458708f0b442009c9c9836f7e4b65557fb
7811,07/13/2022,Joseph,Mahaffy,8409 Gullane Court Pasadena ,MD ,21122,Joseph.Mahaffy@gmail.com,Yellow Light,N/A,d710bbcd13e7eb1cba40ea42aa1456522eea0c15,ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4
7812,10/13/2021,Kathryn,Quirk,320 South Link Lane Fort Collins ,CO ,80524,Kathryn.Quirk@gmail.com,Red Light,N/A,6bc3b575daebd481df63f5f6e5e382ba277f7d78,92cfceb39d57d914ed8b14d0e37643de0797ae56
7813,03/11/2022,Bonnie,Murphy,1636 Briarview Court Severn ,MD ,21144,Bonnie.Murphy@gmail.com,Red Light,N/A,326383fb6c3531471411aa4bbeb39628ec9d0b7d,cb7a1d775e800fd1ee4049f7dca9e041eb9ba083
7814,11/25/2021,Timothy,Lim,584 Westford Street Lowell ,MA ,01851,Timothy.Lim@gmail.com,Yellow Light,N/A,5814d7c38a2cd43ef48c93dc8951852ed052ff60,761f22b2c1593d0bb87e0b606f990ba4974706de
7815,10/06/2022,Diana,Burgess,2315 Kezey Court Crofton ,MD ,21114,Diana.Burgess@gmail.com,Green Light,N/A,103209d4095f8cc2c61bda2c819be1cd09bc7061,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
7816,07/02/2020,Andrea,Page,4607 Artelia Drive Nashville ,TN ,37013,Andrea.Page@gmail.com,Yellow Light,N/A,5bdfcbcdbd40267fed43a0aba1c3ef48f288cf9c,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59
7817,04/09/2020,Ingrid,Allen,2032 Gorgas Street Montgomery ,AL ,36106,Ingrid.Allen@gmail.com,Green Light,N/A,573eab4ad86e5979571f32f42053e7b00f75611a,4d134bc072212ace2df385dae143139da74ec0ef
7818,08/27/2021,Bernadette,Staton,1076 Foster Street Alameda ,CA ,94502,Bernadette.Staton@gmail.com,Green Light,N/A,788298f36a8ecb029a2b18b0d48d2f51b535c627,bd307a3ec329e10a2cff8fb87480823da114f8f4
7819,05/17/2022,Valerie,Delsignore,222 Holiday Circle Savannah ,GA ,31419,Valerie.Delsignore@gmail.com,Yellow Light,N/A,30e0ee887cfbe8713a7a1c2bf77b9cb99c81034c,902ba3cda1883801594b6e1b452790cc53948fda
7820,02/12/2023,Juan,Elliott,3426 Broadview Street Montgomery ,AL ,36110,Juan.Elliott@gmail.com,Green Light,N/A,8bf5f0f28b2022455fd2adf5870b6f34eff44c96,fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b
7821,01/08/2020,Lindsey,Summitt,112 Shannon Road Colchester ,VT ,05446,Lindsey.Summitt@gmail.com,Green Light,N/A,735fe84262ce1fead0fba8db9646a297bd65301c,0716d9708d321ffb6a00818614779e779925365c
7822,05/28/2020,Robert,Spicer,1101 Lotus Avenue Glen Burnie ,MD ,21061,Robert.Spicer@gmail.com,Yellow Light,N/A,6dbe5888f186c3ea49b08cf9ea2221dd9db6fc25,fe2ef495a1152561572949784c16bf23abb28057
7823,08/18/2021,Eugene,Moore,2961 Vinson Road Montgomery ,AL ,36110,Eugene.Moore@gmail.com,Yellow Light,N/A,22b09fa386a7d5c6b8b6e64d6a0b192f96725493,f1f836cb4ea6efb2a0b1b99f41ad8b103eff4b59
7824,04/20/2022,Alberta,Jensen,332 Stafford Road Fall River ,MA ,02721,Alberta.Jensen@gmail.com,Red Light,N/A,eab0ac68310396b356f11bd0b7c6bb678d131c99,bc33ea4e26e5e1af1408321416956113a4658763
7825,07/07/2022,Jennifer,Goldberg,429 Patterson Street Nashville ,TN ,37211,Jennifer.Goldberg@gmail.com,Yellow Light,N/A,21a4bc84bcd230b756aebdbe86c8534bc01caf4a,632667547e7cd3e0466547863e1207a8c0c0c549
7826,05/11/2021,Kevin,Hines,908 Lodge Hill Road Louisville ,KY ,40223,Kevin.Hines@gmail.com,Green Light,N/A,f512eec75d8fdd39e409540920de18f6a62dac0a,92cfceb39d57d914ed8b14d0e37643de0797ae56
7827,12/21/2022,Kathy,English,7822 Club Crest Drive Arvada ,CO ,80005,Kathy.English@gmail.com,Green Light,N/A,82353a12d31f022bc33a0e695eb369b0429c8ad6,472b07b9fcf2c2451e8781e944bf5f77cd8457c8
7828,09/03/2020,Guadalupe,Hughes,301 Willow Way Lynn Haven ,FL ,32444,Guadalupe.Hughes@gmail.com,Red Light,N/A,f587f148fd9963c7dc7e68d5505fe2a0ff727a12,fe2ef495a1152561572949784c16bf23abb28057
7829,07/13/2023,Karen,Godbolt,40700 Penn Lane Fremont ,CA ,94538,Karen.Godbolt@gmail.com,Green Light,N/A,982fe41376eef359b980813896a3123096626f43,d435a6cdd786300dff204ee7c2ef942d3e9034e2
7830,02/13/2021,Abel,Clemmons,111 Lakeview Terrace Lynn Haven ,FL ,32444,Abel.Clemmons@gmail.com,Red Light,N/A,a5efed60f1c4c06dfdb82089897e84255656aa69,98fbc42faedc02492397cb5962ea3a3ffc0a9243
7831,07/21/2020,Jennifer,Grobmyer,11 Eclipse Court Alameda ,CA ,94501,Jennifer.Grobmyer@gmail.com,Green Light,N/A,9ac9dc8b07817a7b7ce6b0a651a40fe35dd477d1,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f
7832,03/22/2022,Theodore,Norris,3919 Landherr Drive Louisville ,KY ,40299,Theodore.Norris@gmail.com,Yellow Light,N/A,974e3ef622050b275434cbdf4c8271f08b718364,972a67c48192728a34979d9a35164c1295401b71
7833,07/06/2022,Nellie,Juba,218 Shipley Alley Fayetteville ,AR ,72701,Nellie.Juba@gmail.com,Red Light,N/A,e12c7458241b1b23da988032ef705d905e627b08,472b07b9fcf2c2451e8781e944bf5f77cd8457c8
7834,04/13/2021,Arnold,White,2063 Notchbrook Road Stowe ,VT ,05672,Arnold.White@gmail.com,Green Light,N/A,8528f9c4db75039454b160fc4472b460dcba4841,c1dfd96eea8cc2b62785275bca38ac261256e278
7835,09/04/2022,Deanna,Mcmahon,6369 West 70th Drive Arvada ,CO ,80003,Deanna.Mcmahon@gmail.com,Yellow Light,N/A,5d762b5048a50bfe38aeabebfb795668a84bb656,fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b
7836,04/23/2020,Mildred,Ashe,4350 Woodley Square Montgomery ,AL ,36116,Mildred.Ashe@gmail.com,Red Light,N/A,f1210094b3a568694dffeff107113f902a4f65c7,0a57cb53ba59c46fc4b692527a38a87c78d84028
7837,12/25/2021,Jackie,Lyles,3311 Wiley Post Loop Anchorage ,AK ,99517,Jackie.Lyles@gmail.com,Red Light,N/A,51cdee662e5762d94e979bd12fd2ae6794012274,2e01e17467891f7c933dbaa00e1459d23db3fe4f
7838,02/18/2022,Helen,Swedlund,40 Strawberry Lane Manchester ,CT ,06040,Helen.Swedlund@gmail.com,Green Light,N/A,bf41e1f1021a4b2229615b4dad362051adfdb3ed,fc074d501302eb2b93e2554793fcaf50b3bf7291
7839,04/29/2023,Yvonne,Villalobos,3079 North Bentley Ridge Fayetteville ,AR ,72704,Yvonne.Villalobos@gmail.com,Yellow Light,N/A,aa688f375032616141d641cb974b44cc8cf7259c,b6692ea5df920cad691c20319a6fffd7a4a766b8
7840,11/18/2020,Shawn,Reyes,589 East Main Street Newport ,VT ,05855,Shawn.Reyes@gmail.com,Yellow Light,N/A,5f359c1991c9fc41465a1d1318ec0b77a8f87383,0286dd552c9bea9a69ecb3759e7b94777635514b
7841,07/09/2022,John,Gonzales,1054 Overton Lea Road Nashville ,TN ,37220,John.Gonzales@gmail.com,Green Light,N/A,ae83ba1efb45ced7bbfaae085b81bcac670ac5c7,ac3478d69a3c81fa62e60f5c3696165a4e5e6ac4
7842,05/18/2023,Juan,Jones,75 Calfoster Drive Wolcott ,VT ,05680,Juan.Jones@gmail.com,Yellow Light,N/A,415f67a1a4f9dde5adad834d872f98a448632ccc,f6e1126cedebf23e1463aee73f9df08783640400
7843,11/30/2021,Bob,Roark,25 Cliffside Drive Manchester ,CT ,06042,Bob.Roark@gmail.com,Yellow Light,N/A,5fa2c56bb6b1c9a2257c325eddcc81e3f231987d,77de68daecd823babbb58edb1c8e14d7106e83bb
7844,04/15/2020,Randi,Rosenbaum,111 20th Street Mexico Beach ,FL ,32456,Randi.Rosenbaum@gmail.com,Green Light,N/A,0cf719f2cf72d8444b0434438d978ec9a91f7b42,cb4e5208b4cd87268b208e49452ed6e89a68e0b8
7845,12/11/2020,Max,Boersma,211 West Oak Street Louisville ,KY ,40203,Max.Boersma@gmail.com,Red Light,N/A,65cfac595c57946150b4cda35c287ff88d2aed76,fc074d501302eb2b93e2554793fcaf50b3bf7291
7846,10/17/2020,Rickey,Romero,4725 Royal Oak Drive Oklahoma City ,OK ,73135,Rickey.Romero@gmail.com,Yellow Light,N/A,b34269a18f521354833987c17ecc785d179e0e02,77de68daecd823babbb58edb1c8e14d7106e83bb
7847,04/22/2021,Richard,Woods,171 Brickhill Circle Pooler ,GA ,31322,Richard.Woods@gmail.com,Red Light,N/A,0a1dd337fc1b5fc55842c3ec80bd27a914cb025d,77de68daecd823babbb58edb1c8e14d7106e83bb
7848,12/31/2020,Erik,Hinojosa,31 Ashworth Street Manchester ,CT ,06040,Erik.Hinojosa@gmail.com,Yellow Light,N/A,a978ca3a7cc4c7429387802bd6988166d50b83bc,cb7a1d775e800fd1ee4049f7dca9e041eb9ba083
7849,08/01/2022,Jacqueline,Mcilvaine,21 Hill Street Barre ,VT ,05641,Jacqueline.Mcilvaine@gmail.com,Green Light,N/A,d402bbfbf97e9686a5f0bf9b6314e8b60f3bfdd5,0716d9708d321ffb6a00818614779e779925365c
7850,03/03/2020,Katherine,Taylor,308 School Avenue Panama City ,FL ,32401,Katherine.Taylor@gmail.com,Green Light,N/A,72615de9bef8ddf25b1ea954bdfd17ed9f934885,972a67c48192728a34979d9a35164c1295401b71
7851,02/02/2023,William,Davis,4016 Doane Street Fremont ,CA ,94538,William.Davis@gmail.com,Yellow Light,N/A,7bf94bdaf2cb29b89b4838ed36b4749e229b654a,fe5dbbcea5ce7e2988b8c69bcfdfde8904aabc1f
7852,01/14/2023,Cheryl,Cunningham,6460 Lacrosse Lane Glen Burnie ,MD ,21061,Cheryl.Cunningham@gmail.com,Red Light,N/A,da16612642aa1d7f664e806df90dad79d337da09,f1abd670358e036c31296e66b3b66c382ac00812
7853,08/17/2020,Derek,Napolitano,1518 Jenks Avenue Panama City ,FL ,32405,Derek.Napolitano@gmail.com,Green Light,N/A,d1d8b6ac895fc9c14970964b8b87bcf47313f64b,fe2ef495a1152561572949784c16bf23abb28057
7854,10/16/2020,Carolyn,Wittke,407 Bon Air Avenue Brooklyn Park ,MD ,21225,Carolyn.Wittke@gmail.com,Red Light,N/A,a727849f3c2a6e8882a5f36e2e4f063220234392,356a192b7913b04c54574d18c28d46e6395428ab
7855,09/08/2022,Jeff,Moir,1544 Kenilworth Avenue Northeast Washington ,DC ,20019,Jeff.Moir@gmail.com,Green Light,N/A,da427e4dc1a3a9e5e85599a35d7c58508454c4fa,472b07b9fcf2c2451e8781e944bf5f77cd8457c8
7856,07/25/2020,Jacob,Mckneely,1257 John Street Nashville ,TN ,37210,Jacob.Mckneely@gmail.com,Yellow Light,N/A,9c958a6785712ca1b6efcef95f79bc86d2b48223,98fbc42faedc02492397cb5962ea3a3ffc0a9243
7857,03/30/2023,Joann,Rochester,2815 Saint Edwards Drive Nashville ,TN ,37211,Joann.Rochester@gmail.com,Red Light,N/A,5dd484508129ad56e74b3a1f0c7bb243b945f6b8,761f22b2c1593d0bb87e0b606f990ba4974706de
7858,02/19/2023,Maria,Ray,86 Russell Street Manchester ,CT ,06040,Maria.Ray@gmail.com,Green Light,N/A,0157469e22668358716c6d1147b7c78f8021f85f,22d200f8670dbdb3e253a90eee5098477c95c23d
7859,09/23/2022,Ramiro,Plunkett,119 Redwood Road Manchester ,CT ,06040,Ramiro.Plunkett@gmail.com,Red Light,N/A,f3a161d1fa9d1c026e39354b818f9f1124dbe0de,fb644351560d8296fe6da332236b1f8d61b2828a
7860,11/02/2021,Danyell,Harris,6604 Northwest 130th Street Oklahoma City ,OK ,73142,Danyell.Harris@gmail.com,Yellow Light,N/A,372b7dbf7a1db72c30fdb20fdca9ddbd22993e53,0286dd552c9bea9a69ecb3759e7b94777635514b
7861,01/24/2021,Craig,Elkins,169 Avenida Drive Berkeley ,CA ,94708,Craig.Elkins@gmail.com,Red Light,N/A,6172cfce394cf453f32c3af55bcd0ad87d5a2414,77de68daecd823babbb58edb1c8e14d7106e83bb
7862,05/10/2020,Mildred,Massman,105 Courtland Drive Montgomery ,AL ,36105,Mildred.Massman@gmail.com,Red Light,N/A,0f9f2c339e87121800d486d367b34a7fec4e1238,b6692ea5df920cad691c20319a6fffd7a4a766b8
7863,01/27/2023,Carlos,Parrish,619 West 19th Avenue Anchorage ,AK ,99503,Carlos.Parrish@gmail.com,Green Light,N/A,105a2acd006c7093c9d3525cb076c1347176ec00,fe2ef495a1152561572949784c16bf23abb28057
7864,07/30/2022,Allison,Horton,3 Kimball Street Marblehead ,MA ,01945,Allison.Horton@gmail.com,Green Light,N/A,88562a1df5504afe166e716fe7afdefc449892c1,4d134bc072212ace2df385dae143139da74ec0ef
7865,03/23/2022,Herman,Younger,4409 Star Jasmine Court Bakersfield ,CA ,93304,Herman.Younger@gmail.com,Green Light,N/A,580cc28a39a9f44e02f89e80dd297ee3e535420a,ca3512f4dfa95a03169c5a670a4c91a19b3077b4
7866,01/29/2023,Lorraine,Yohn,8295 Moss Circle Arvada ,CO ,80007,Lorraine.Yohn@gmail.com,Yellow Light,N/A,c8f4b1157452e08d180807d22ed6b264ddfe8041,761f22b2c1593d0bb87e0b606f990ba4974706de
7867,04/02/2023,John,Rice,833 South Brownell Road Williston ,VT ,05495,John.Rice@gmail.com,Yellow Light,N/A,fb3fff3da9fa84dcc9f460a4c504ba1b7d2af5ce,0ade7c2cf97f75d009975f4d720d1fa6c19f4897
7868,07/11/2020,Charlotte,Maynard,58 North U.S.A Drive Fayetteville ,AR ,72701,Charlotte.Maynard@gmail.com,Yellow Light,N/A,5ee8455af5d14d9915e00f5bc70e0d19d9e7b43a,887309d048beef83ad3eabf2a79a64a389ab1c9f
7869,05/22/2023,William,Myers,854 Cherry Trail Crownsville ,MD ,21032,William.Myers@gmail.com,Red Light,N/A,0d8992a334b602bac14393c33a1f41d4c412dd65,887309d048beef83ad3eabf2a79a64a389ab1c9f
7870,08/16/2021,Micheal,Bain,10277 West 52nd Place Wheat Ridge ,CO ,80033,Micheal.Bain@gmail.com,Yellow Light,N/A,2a03fdfc74d50ee56a3339275cdca9a07f3e1f47,472b07b9fcf2c2451e8781e944bf5f77cd8457c8
7871,09/05/2021,Joshua,Whittemore,9030 Pennington PIace Montgomery ,AL ,36117,Joshua.Whittemore@gmail.com,Yellow Light,N/A,b9d3477ec238aa0f4f4d57f262c8f7033d101321,9e6a55b6b4563e652a23be9d623ca5055c356940
7872,11/04/2021,Marcus,Maggio,8427 West Glendale Avenue Glendale ,AZ ,85305,Marcus.Maggio@gmail.com,Green Light,N/A,fbc1270d80faafa8e415888b2414e3e776c94322,b6692ea5df920cad691c20319a6fffd7a4a766b8
7873,03/24/2022,Alma,Park,894 Windmill Park Lane Mountain View ,CA ,94043,Alma.Park@gmail.com,Red Light,N/A,edc96f8ce32637b4d5888246f50e77791306d925,bd307a3ec329e10a2cff8fb87480823da114f8f4
7874,12/19/2022,Leona,Howell,2505 Walker Lane Nashville ,TN ,37207,Leona.Howell@gmail.com,Yellow Light,N/A,4f0ba6d111222186f370aa8145c8d6f50bb4a2d4,c1dfd96eea8cc2b62785275bca38ac261256e278
7875,06/30/2023,Judith,Cason,4667 Benning Road Southeast Washington ,DC ,20019,Judith.Cason@gmail.com,Green Light,N/A,f6c3b667b0e0e70815f3614f30928c7791ab3183,fa35e192121eabf3dabf9f5ea6abdbcbc107ac3b
7876,07/31/2020,Joseph,Lopez,4339 Benning Road Northeast Washington ,DC ,20019,Joseph.Lopez@gmail.com,Yellow Light,N/A,881b268e77a3de971e627bea9e389f0f84070246,887309d048beef83ad3eabf2a79a64a389ab1c9f
7877,04/15/2023,Larry,Underwood,5110 East Shoshone Avenue Orange ,CA ,92867,Larry.Underwood@gmail.com,Green Light,N/A,45de2582571676f0940485b391a5bb405266c06b,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
7878,03/26/2020,Eric,Bledsaw,519 Emerald Drive Savannah ,GA ,31415,Eric.Bledsaw@gmail.com,Green Light,N/A,75e76419fef92bc9d1f478ff0cc7c5dac8270cd1,e1822db470e60d090affd0956d743cb0e7cdf113
7879,05/22/2020,Devin,Goodrow,8785 Ellis Court Arvada ,CO ,80005,Devin.Goodrow@gmail.com,Yellow Light,N/A,4d1d602cc9b342e150561d4565ae9be350fc9e7b,0286dd552c9bea9a69ecb3759e7b94777635514b
7880,05/04/2020,Romona,Bailey,813 Holt Grove Court Nashville ,TN ,37211,Romona.Bailey@gmail.com,Green Light,N/A,a38ac2fd17236e64af5e84d8c4cf083075d15944,bc33ea4e26e5e1af1408321416956113a4658763
7881,08/26/2022,James,Taylor,1920 Bladensburg Road Northeast Washington ,DC ,20002,James.Taylor@gmail.com,Green Light,N/A,704b33ceb7ef3de1f9e5280fbc3f423ed555b797,98fbc42faedc02492397cb5962ea3a3ffc0a9243
7882,02/26/2023,Marion,Alexander,70 Valley Road Louisville ,KY ,40204,Marion.Alexander@gmail.com,Yellow Light,N/A,bb2d23439cb29608584d155a63e5fb037dafec35,4d134bc072212ace2df385dae143139da74ec0ef
7883,02/07/2021,David,Ogrodowicz,481 East Redbud Lane Fayetteville ,AR ,72703,David.Ogrodowicz@gmail.com,Green Light,N/A,00da26f3156fcf20f696310dfc4e48f0bad8dd9a,0a57cb53ba59c46fc4b692527a38a87c78d84028
7884,08/21/2022,Don,Thompson,31 Mitchell Road Manchester ,CT ,06042,Don.Thompson@gmail.com,Yellow Light,N/A,e09a8baa9facb79a68253c5cdb50088aa69306d4,827bfc458708f0b442009c9c9836f7e4b65557fb
7885,12/08/2020,Thomas,Olson,3345 Archie Watkins Road Farmington ,AR ,72730,Thomas.Olson@gmail.com,Yellow Light,N/A,4c0aee09e897020dfe361be43fffa75426762a90,356a192b7913b04c54574d18c28d46e6395428ab
7886,01/29/2022,Ray,Benally,1139 Addison Street Berkeley ,CA ,94702,Ray.Benally@gmail.com,Yellow Light,N/A,c747f516a7f2252a8d1fb4ccad93c4b593d5edbd,7b52009b64fd0a2a49e6d8a939753077792b0554
7887,04/22/2022,Donna,Sullivan,653 Stratton Arlington Road Stratton ,VT ,05360,Donna.Sullivan@gmail.com,Yellow Light,N/A,0184f9581da5536259ec70f4eb5fa4a08a2361bc,4d134bc072212ace2df385dae143139da74ec0ef
7888,04/30/2020,Lois,Mcdonald,3652 East Blue Stone Drive Fayetteville ,AR ,72764,Lois.Mcdonald@gmail.com,Yellow Light,N/A,049f6101ae8c204cec895d97a098c78e9993406e,902ba3cda1883801594b6e1b452790cc53948fda
7889,03/07/2020,Suzanne,Stevens,54 Gentry Court Annapolis ,MD ,21403,Suzanne.Stevens@gmail.com,Red Light,N/A,abc8d61afb89d379c31b588cb5593efbf6459322,f6e1126cedebf23e1463aee73f9df08783640400
7890,01/23/2023,Homer,Nichols,2316 Northwest 113th Street Oklahoma City ,OK ,73120,Homer.Nichols@gmail.com,Yellow Light,N/A,54638474ba22231b4db3493687e594acd5a8ce5f,cb4e5208b4cd87268b208e49452ed6e89a68e0b8
7891,05/11/2020,Joan,Carlson,4035 East 8th Street Panama City ,FL ,32404,Joan.Carlson@gmail.com,Yellow Light,N/A,953ff342329ec566f5c2b60394f1f63eb51a2862,b3f0c7f6bb763af1be91d9e74eabfeb199dc1f1f
7892,03/30/2020,Jill,Eddy,376 North Williams Drive Fayetteville ,AR ,72701,Jill.Eddy@gmail.com,Yellow Light,N/A,eb5ec06a08f3434bdacb2a05ffd02fa1c022352a,887309d048beef83ad3eabf2a79a64a389ab1c9f
7893,07/05/2021,Kelley,Olson,2515 60th Avenue Oakland ,CA ,94605,Kelley.Olson@gmail.com,Green Light,N/A,1f576859120faf0030d5a57d52c4cdfe4660e8ea,ca3512f4dfa95a03169c5a670a4c91a19b3077b4
7894,08/04/2022,Sharon,Belton,1117 Everett Avenue Louisville ,KY ,40204,Sharon.Belton@gmail.com,Red Light,N/A,a8f90394d67bf61a73573f980e286a2741720c44,2e01e17467891f7c933dbaa00e1459d23db3fe4f
7895,08/02/2020,Marie,Sprankle,4717 Forest Hills Drive Noble ,OK ,73068,Marie.Sprankle@gmail.com,Green Light,N/A,8e94137b77a67cfda8bf4c94a87179bd95706c70,cb4e5208b4cd87268b208e49452ed6e89a68e0b8
7896,10/13/2020,Matthew,Reynolds,108 Chalmers Avenue Glen Burnie ,MD ,21061,Matthew.Reynolds@gmail.com,Green Light,N/A,f42af47ba91290810136efc5847304f35a57d194,fb644351560d8296fe6da332236b1f8d61b2828a
7897,03/27/2020,Jay,Workman,5928 West Mauna Loa Lane Glendale ,AZ ,85306,Jay.Workman@gmail.com,Yellow Light,N/A,dca55facdf54f8b328565c9263ab8311e00160de,0ade7c2cf97f75d009975f4d720d1fa6c19f4897
7898,03/17/2022,Ray,Kelly,6108 Iris Way Arvada ,CO ,80004,Ray.Kelly@gmail.com,Red Light,N/A,97002debd0a135a9bb474d1728d741c7cf2ddc0f,4d134bc072212ace2df385dae143139da74ec0ef
7899,11/12/2022,Dorothy,Wade,9805 Meadow Vale Drive Louisville ,KY ,40242,Dorothy.Wade@gmail.com,Yellow Light,N/A,a52a7f39d62782e4550eb7f7b4fabb7b1c9e72ed,7719a1c782a1ba91c031a682a0a2f8658209adbf
7900,03/31/2021,Kenneth,Decena,7 Vantine Avenue Alburgh ,VT ,05440,Kenneth.Decena@gmail.com,Red Light,N/A,92aa1f75e3a509a0e3667c7715042770d716d470,1b6453892473a467d07372d45eb05abc2031647a
7901,12/09/2022,Anne,Winter,309 Glenwood Avenue Glen Burnie ,MD ,21061,Anne.Winter@gmail.com,Green Light,N/A,fcbc81cc6fd0ae863a124d7d1171edd7ea0125e3,c1dfd96eea8cc2b62785275bca38ac261256e278
7902,01/12/2020,Susan,Natale,2222 Martin Luther King Junior Boulevard Fayetteville ,AR ,72701,Susan.Natale@gmail.com,Green Light,N/A,2d8bab31c8c28e3d03d0f53bb0641d221381b0ca,64e095fe763fc62418378753f9402623bea9e227
7903,05/06/2021,Eric,Harris,4738 Mallard Common Fremont ,CA ,94555,Eric.Harris@gmail.com,Yellow Light,N/A,ddae99e8293eedf4213bdd1afe3dc4ecddfc8717,632667547e7cd3e0466547863e1207a8c0c0c549
7904,03/28/2020,Kelly,Tillman,37122 Contra Costa Avenue Fremont ,CA ,94536,Kelly.Tillman@gmail.com,Green Light,N/A,2da52f31c15046b1a473e5405c55bbd9834c57ec,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
7905,05/03/2020,Alex,Knight,313 Post Road Rutland ,VT ,05701,Alex.Knight@gmail.com,Yellow Light,N/A,12b576666b1dec23d2e2e3835d01d31bea171c2c,22d200f8670dbdb3e253a90eee5098477c95c23d
7906,05/10/2023,James,Zimmerman,108 Chalmers Avenue Glen Burnie ,MD ,21061,James.Zimmerman@gmail.com,Yellow Light,N/A,65b30d9ca9fa51ab19c49ab06a1aa2b3729c3202,98fbc42faedc02492397cb5962ea3a3ffc0a9243
7907,10/15/2020,Madeline,May,107 Laurel Green Court Savannah ,GA ,31419,Madeline.May@gmail.com,Green Light,N/A,bf65e978e14ae0be18dbf6af61ebaa74ee4a5705,af3e133428b9e25c55bc59fe534248e6a0c0f17b
7908,03/23/2022,Melissa,Trent,5116 Emmanuel Avenue Anchorage ,AK ,99508,Melissa.Trent@gmail.com,Red Light,N/A,70bd37a97b4b9d92838ef85438ff46a7b8003301,f6e1126cedebf23e1463aee73f9df08783640400
7909,07/28/2021,Terry,Patague,1100 Cleveland Street Fayetteville ,AR ,72701,Terry.Patague@gmail.com,Red Light,N/A,127f312ed7a6ef3358663c87aa24eebe278c1704,cb7a1d775e800fd1ee4049f7dca9e041eb9ba083
7910,07/25/2021,Grace,Torres,105 Ridgecrest Court Panama City ,FL ,32405,Grace.Torres@gmail.com,Red Light,N/A,21136978efe07e5ff5b838de59f13e1b263fc80d,472b07b9fcf2c2451e8781e944bf5f77cd8457c8
7911,09/06/2022,William,Meyers,760 11th Street Southeast Washington ,DC ,20003,William.Meyers@gmail.com,Yellow Light,N/A,46a1d691bc0ce5de8999968316a743b8e0d96a67,e1822db470e60d090affd0956d743cb0e7cdf113
7912,06/29/2021,Andrew,Bentson,2686 Avery Park Drive Nashville ,TN ,37211,Andrew.Bentson@gmail.com,Red Light,N/A,866663afb88ed354176f4a0f1ca22d6cf5a20df4,c1dfd96eea8cc2b62785275bca38ac261256e278
7913,09/10/2020,Courtney,Dancy,16502 South Main Street Gardena ,CA ,90248,Courtney.Dancy@gmail.com,Green Light,N/A,1d539c7c80dcb4ef76d34313f0585cde8e09fd86,632667547e7cd3e0466547863e1207a8c0c0c549
7914,06/28/2023,Carol,Hines,7822 West Peppertree Lane Glendale ,AZ ,85303,Carol.Hines@gmail.com,Yellow Light,N/A,e2b6846f2dc4bf1a397aa17b735a1ba8513ef91b,22d200f8670dbdb3e253a90eee5098477c95c23d
7915,01/05/2020,Dennis,Picard,7607 Beulah Church Road Louisville ,KY ,40228,Dennis.Picard@gmail.com,Yellow Light,N/A,47d28c9e5b06dd54abfb50d20485257ad4a69467,da4b9237bacccdf19c0760cab7aec4a8359010b0
7916,01/26/2023,Christopher,Munoz,18117 Muldrow Street Anchorage ,AK ,99577,Christopher.Munoz@gmail.com,Red Light,N/A,dee13083e3ff31efa7c9a4ace4915a27ba937e7a,9e6a55b6b4563e652a23be9d623ca5055c356940
7917,05/23/2022,Angel,White,8800 Cordell Circle Anchorage ,AK ,99502,Angel.White@gmail.com,Yellow Light,N/A,b22ec6b9404ae0f5f82f951f878179351860c6ac,12c6fc06c99a462375eeb3f43dfd832b08ca9e17
